Text,Label
God bless prajju sir,Non-depressive
Let's pray,Non-depressive
ವಾವ್ ಸೂಪರ್ ಹಿಟ್,Non-depressive
Beautiful movies sar,Non-depressive
@d boss mania Kaili aagde iro shandru mai paruchkotave nnadak naav tale kedskolalla nndagar na nam karnataka dalle yavangu gottilla inna other state,Non-depressive
@d boss mania Nanag gottu bido childnnPailwaan flop,Non-depressive
@ಕಿಚ್ಚನ ಹಾವಳಿ astu cheepalla bido nimtara 60cr above madide pailwan kurukshetra 100cr collection madide,Non-depressive
@ಕಿಚ್ಚನ ಹಾವಳಿ book my show Alli pailwan 16cr kurukshetra 28cr madide nodo amele maatadu yavdu jaasti collection madide anta,Non-depressive
All the best fro ಡಿ ಬಾಸ್ ಫ್ಯಾನ್ಸ್,Non-depressive
Bookmyshow nalli Robert ge interest kodi,Non-depressive
@MADHU S B,Non-depressive
@Revan kumar khare heldi🤣,Non-depressive
@MADHU S B ಪಕ್ಕಾ ಹೇಳ್ದೆ ಗುರು.... ಈ ಗೂಬಾಡ್ ನನ್ಮಕ್ಳು,Non-depressive
ಯಾರ್ಯಾರು ಕೇಯ್ತಾ ಇದ್ದೀರಾ ಒಂದು ಲೈಕ ಮಾಡಿ 🤣,Non-depressive
Srinidhi ಶ್ರೀ w,Non-depressive
Bro....ii movie online nalli elli sigutte....or TV yalli yavaga haktare......plzzzzzzzzz helu,Non-depressive
Hello Hindi song,Non-depressive
Hindi me lao,Non-depressive
Sir Karnataka outside promotion ಚನ್ನಾಗಿ ಮಾಡಿ,Non-depressive
Vijayprakash Golden Voice...,Non-depressive
Hidden details in trailer of Avane Srimanarayana ....n,Non-depressive
ಒಳ್ಳೆ ಫಿಲ್ಮ್ ಮಾಡಿದಿರ ಆದರೆ ಒಳ್ಳೆ promation ಯಾಕೆ ಮಾಡ್ತಾಇಲ್ಲ,Non-depressive
Next Shankar nag born,Non-depressive
Bro hindi language pls,Non-depressive
Hindi version release in t series,Non-depressive
Super rakshit shetty film song,Non-depressive
We need Hindi,Non-depressive
Full fidaaaaaaaa.....!!!,Non-depressive
Release in Hindi pls,Non-depressive
ಯಲ್ಲ ಭಾಷೆಲು  ನೋಡಿದೆ ಫುಲ್ ಬೆಂಕಿ ಪಾ,Non-depressive
Kannada promotion beda.. Kannadigaru nimmana gellistare,Non-depressive
Idu charitre baryuva..Narayana..,Non-depressive
Game yavadu bro adu,Non-depressive
Bro ನೀವು ಯಾವ ಗೇಮ್  ಅಡ್ತ ಇರೋದು,Non-depressive
Jai Hind  jai Karnatakan               AndnSuper song bro,Non-depressive
Super Anna full gicha gili gili,Non-depressive
Song ista adaro illi like madi,Non-depressive
Super bro,Non-depressive
Gta 5 bro,Non-depressive
Tqsm bro,Non-depressive
I'm full happy bro 🤣🤣 Super Guru  l m full happy bro,Non-depressive
Guru tq nan wait madtidde nin video na,Non-depressive
Guru nin yelli adru tagondi roast madodu bidbeda ninge bekadre kaalige biltini,Non-depressive
Yav game idu,Non-depressive
So nice bro,Non-depressive
Nys cmnt gagana mem,Non-depressive
Sister ಹಾಗೆಲ್ಲ ಮಾಡಲ್ಲ ನಾವು ಯಾರಾದರೂ ತಪ್ಪು ಮಾಡ್ತಿದ್ದೀರೆ ಅಂದಾಗ ಅವರನ್ನ roast ಮಾಡ್ತಿವಿ ಅಷ್ಟೇ.. ಅದು entertainmentಗೆ ಅಷ್ಟೇ.. ತುಂಬಾ ಧನ್ಯದಗಳು ಹೀಗೆ support ಮಾಡ್ತೀರಿ,Non-depressive
@Creative Kannadiga ಹೂ ಅಣ್ಣ ನಿಮ್ಮ ವೀಡಿಯೋ ದಿನಾ ನೋಡ್ತೀನಿ ನಾನು ತುಂಬಾ ಚೆನ್ನಾಗಿ ಮಾತಾಡ್ತೀರ ನಾನು ಲಾಸ್ಟ್ ಅಲ್ಲಿ ತಮಾಷೆ ಮಾಡ್ದೆ ಅಷ್ಟೇ ಅಣ್ಣ ಹೀಗೆ ನಗಿಸುತ್ತಾ ಇರೀ ಅಣ್ಣ ಆ ದೇವರು ನಿಮಗೆ ಒಳ್ಳೇದ್ ಮಾಡ್ಲೀ.....ತುಂಬಾ ಥ್ಯಾಂಕ್ಸ್ ರಿಪ್ಲೈ ಮಾಡಿದಕ್ಕೆ ಇದರಲ್ಲೇ ಗೊತ್ತಾಗುತ್ತೆ ನೀವು ಅಭಿಮಾನಿಗಳನ್ನ ಎಷ್ಟು ಪ್ರೀತಿಸುತ್ತೀರಾ ಅಂತ,Non-depressive
@Creative Kannadiga ಯಾಕೆ ಹೀರೋ ಹೀರೋಯಿನ್ ಗಳಿಗೆ ಮಾತ್ರ ಅಭಿಮಾನಿ ಆಗ್ಬೇಕ ನಾವ್ ಟ್ಯಾಲೆಂಟ್ ಗೆ ಬೆಲೆ ಕೊಡ್ತೀವಿ ಅಣ್ಣ ನಿಮಗೆ ಟ್ಯಾಲೆಂಟ್ ಇದೆ ಅದಿಕ್ಕೆ ನಮಗೆ ಅಭಿಮಾನ ಇದೆ ಅಷ್ಟೇ🥰,Non-depressive
Bro tiktok ban agilla anta helta idare nija na,Non-depressive
bro same video part 2 madu bro please plsssssssssssssssssssssssssssssssssssss swalpa bindu Gowda na akond roaste madu bro,Non-depressive
ಖಂಡಿತ ಮಾಡ್ತಿನಿ bro,Non-depressive
Game name pls bro,Non-depressive
Insta link ಅಕಿದ್ದೀನಿ ನೋಡಿ bro ಅಲ್ಲಿ ಬಂದು,Non-depressive
Ivrigella hige agbeku,Non-depressive
Tiktokers present situation... nನೋಡುವವರು ಯಾರು ನಮ್ಮ ವೀಡಿಯೋನೂ,Non-depressive
Bro nanu kichcha fan bro...,Non-depressive
@Praveen M V,Non-depressive
1 min silence for tiktokers,Non-depressive
Olledaytu bidi mem,Non-depressive
Super song bro,Non-depressive
One minute silence for tiktokers 🤣🤣,Non-depressive
ಸೂಪರ್ ವಿಡಿಯೋ ಗುರು ಇದೆ ರೀತಿ ವಿಡಿಯೋ ಮಾಡಿ ಚೀನಾ ಉರೋಕೊಬೇಕು,Non-depressive
ಕರೆಕ್ಟ್ ಬ್ರದರ್ love you bro,Non-depressive
Super rost Anna,Non-depressive
Super video bro,Non-depressive
Super Anna. Neev helid Matu 100% nija. Onedu Matalu oned artayide.,Non-depressive
Bro ur voice NYC bro,Non-depressive
Tik tok ban madirodrinda yargadru bejaragi frustration agidre bandu nan tun  undbidri samadaana agbahdu ella Andre Nim helna neeve tindbidi soo mindri mundera adra madorgu nimgu no changes e comment ge yalla Hindustan supporters reply maadinnChaina support madorge yav Tara k beku,Non-depressive
A super bro,Non-depressive
ಮೊದಲು ನಿನ್ನ ಗುಲಾಮು ಜಾಮ್ ಬಿದ್ದಿದ್ದ ನೋಡು,Non-depressive
Super Guru,Non-depressive
ಸೂಪರ್ ಬಾಸ್ ಅದ್ಭುತ ಒಳ್ಳೆ ಟ್ಯಾಲೆಂಟ್ ಇದೆ ನಿಮ್ಮಲ್ಲಿ,Non-depressive
FULL BENKI VIDEO,Non-depressive
Last dialog 🤙,Non-depressive
Sir super matadidre,Non-depressive
Anna tumba channag madtiraa.. Super,Non-depressive
corrcet aghi baydidira doddhu hero thara adthare thu....,Non-depressive
ಸಕ್ಕತಾಗಿ ಹೇಳಿದ್ಯಾ ಗುರು,Non-depressive
Nijavaglu kannadiga agiddakke hemme agtide guru,Non-depressive
ಸರ್ ನಿಮಗೆ ಇನ್ನು  ಸಿನಿಮಾದಲ್ಲಿ ನಟನೆ ಮಾಡೋಕ್ಕೆ ಚಾನ್ಸ್ ಸಿಗಬೇಕು,Non-depressive
God bless you sir.,Non-depressive
All the Best sir...... ದೇವರು ನಿಮಗೆ ಒಳ್ಳೆದು ಮಾಡಲಿ ... ಎಲ್ಲರ ಜೀವನದಲ್ಲಿ ಏಳು ಬೀಳು ಅನ್ನೋದು ಇದ್ದೇ ಇರುತ್ತೆ ಕಷ್ಟ ಅನ್ನೋದು ಯಾರಿಗೂ ಬಿಡೊಲ್ಲಾ ಬರೋ ಕಷ್ಟಗಳನ್ನ ಧೈರ್ಯದಿಂದ ಎದುರಿಸೋರೆ ನಿಜವಾದ ಹೀರೊಗಳು,Non-depressive
ಒಬ್ಬರ ತಲೆ ಹೊಡೆದು ಬದುಕೋ ಶ್ರೀಮಂತರಗಿಂತ nಸ್ವಾಭಿಮಾನದಿಂದ  ಬದುಕುತ್ತಿರೋ ನಿಮ್ಮನ್ನು ನೋಡಿ ಹೆಮ್ಮೆ ಅನಿಸುತ್ತೆ,Non-depressive
@BAD BOY yappa Modlu Arta ago Tara type maadu,Non-depressive
Gentleman sir nevu,Non-depressive
Avara ಕಷ್ಟ keloke ಹೋಗ್ತಿರೋ ಕಣ್ಣೀರೊ ಅಕ್ಸೋಕೆ ಹೋಗ್ತಿರೋ ನಿಮ್ trp ಗೋಸ್ಕರ ಹೋಗ್ತಿರೋ gotte ಆಗಲ್ಲ nim ಮಿಂಡ್ರಿ ge ಹುಟ್ಟಿರೋ ನ್ಯೂಸ್ ಚಾನೆಲ್ ಬುದ್ಧಿ,Non-depressive
real life great sir,Non-depressive
Plz dayvitto Kannada Film industry yali ivrgge Film gallali chence koddi yappa,Non-depressive
Ashwath avarge takka maga,Non-depressive
S.r very nice,Non-depressive
ನಮ್ಮ ಕನ್ನಡ ಇಂಡಸ್ಟ್ರಿ ಯಾಕೆ ನಮ್ಮ ಕಲಾವಿದರನ್ನ ಕೈ ಬಿಡ್ತಿರಾ..,Non-depressive
ನಿಮ್ಮ ಒಳ್ಳೆಯತನಕ್ಕೆ ನನ್ನಂದು ಸಲಾಂ,Non-depressive
ತಾಯಿ ಚಾಮುಂಡೇಶ್ವರಿ ಕೃಪೆ ನಿಮ್ಮ ಮೇಲೆ ಇದೆ ಸರ್,Non-depressive
Huchha venkat sene innu jeevantha ide...bhaya padbeda sir,Non-depressive
ಹುಚ್ಚ ವೆಂಕಟ್ ಸೇನೆ ಮಂಡ್ಯ,Non-depressive
Sir nivu tumba olle olle programs madtira sir,Non-depressive
Sir ನಿಮ್ಮ ಮಾತು 100 ಕ್ಕೆ ೧೦೦% ಸತ್ಯ..,Non-depressive
Super sir,Non-depressive
I am not understanding,Non-depressive
god bless you sir,Non-depressive
love you shankar sir ........namage neevu beku sir !!! matte neevu nammanna manaranjane maadi neevu illade iro kannada cinema naanu nodalla sir .....,Non-depressive
ಸರ್ ನಿಮಗೂ ನಿಮ್ಮ ಕುಟುಂಬಕ್ಕೂ ತಾಯಿ ಚಾಮುಂಡೇಶ್ವರಿ ಆರೋಗ್ಯ ಆಯುಷ್ಯ ಕೊಟ್ಟು ಕಾಪಾಡಲಿ...,Non-depressive
naanu ollevarige mathra olle comments madtini sir ......ninnanta olle vektige ollede agutte sir shankar sir nimmanta seniors namage inspiration sir !!!! haage kuda anchor kuda super neevu kuda naanu mecchida anchor neevu,Non-depressive
Sir nim account num kodi sir,Non-depressive
Good news sir,Non-depressive
Nama D Boss Nimaage kanditha Sahaya madthare sir,Non-depressive
ಇಂತಹ ಮಹಾನ್ ವ್ಯಕ್ತಿಯ   ಸಂದರ್ಶನ ಮಾಡಿದ ನಿಮ್ಮ ಚಾನೆಲ್ಗೆ ತುಂಬಾ ಧನ್ಯವಾದಗಳು,Non-depressive
Sir Super Speech,Non-depressive
Nim bagge nanu kai hetthi mugithini shankar ashwath sir,Non-depressive
Nijavaglu belakaythu Shankar sir,Non-depressive
ನಿಮ್ಮ ವ್ಯಕ್ತಿತ್ವ ದೇವರಂಥಹದು,Non-depressive
Appa geddhamele maga geddhage  sir ur great,Non-depressive
Nivu great sir swabhimani sir Ella namma preethiya geleyaru hege yara,Non-depressive
super sr,Non-depressive
ಒಳ್ಳೆತನಕೆ ಜಯ ಸಿಗುತ್ತೆ,Non-depressive
Thanks sir kayakve kailasa ja basva,Non-depressive
ಸಾರ್ ಕಾಯಕವೇ ಕೈಲಾಸ ಹ್ಯಾಟ್ಸ್ ಆಫ್ ನಿಮ್ಗೆ ನಿಮ್ಮಿಂದ ಒಂದು ಪಾಠ ಕಲಿತೆ ಅದು ಕೆಲ್ಸ ಯಾವುದೇ ಆಗಲಿ ಅದನ್ನು ಶ್ರದ್ಧೆಯಿಂದ ಮಾಡ್ಬೇಕು ಅನ್ನೋದು ಧನ್ಯವಾದ ಸಾರ್ ನಿಮ್ಗೆ,Non-depressive
Nimma Swabhimani jeevanakkondu Salam siryou are great than many others,Non-depressive
ನಕಾರಾತ್ಮದ ಸಣ್ಣ ಗೆರೆಯನ್ನು ಕಾಣಲಿಲ್ಲ ವ್ಯಕ್ತಿತ್ವದಲ್ಲಿ ನಮಗೆ ಆದರ್ಶ ನೀವು..,Non-depressive
@Mahesh 13 1- Rajkumar chitragalanu naanu nodidheeni. Haadu ishta pattidheeni. Adhrey avara haadey best antha illaa.nn2- Songs music composing aaa? Ilayaraja goththaa? Shankar Ganesh goththaa? Haris Jayaraj goththaa? AR Rahman? Santhosh Narayanan? MS Viswanathan? Deva? Ivarella Rajkumar illadhe yeshtu hit songs kottidhaare goththaa Kannada dhalli? nShankar Ganesh thagolli. Average music director. Avara Kannada songs tune aagley bayankara craze - Karunaada Thaayi Sadha chinmayee,Non-depressive
Avane shriman narayana,Non-depressive
Pakka hit aguthee,Non-depressive
Love u rakshita shetty,Non-depressive
Raksihth settru super..............dooper..,Non-depressive
Super song guru..,Non-depressive
ಕೇಳ್ತಾ ಕೇಳ್ತಾ,Non-depressive
300 plus ಕೋಟಿ ಪಕ್ಕಾ,Non-depressive
ಕನ್ನಡ ನಾಡಿನ ಹೆಮ್ಮೆಯ ಚಿತ್ರ,Non-depressive
Bgm osm and unique song,Non-depressive
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರ ಕನ್ನಡ ಚಿತ್ರರಂಗಕ್ಕೆ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ  ಸಂಗೀತ ನಿರ್ದೇಶನ ಸುಪರ್ ಮತ್ತೊಂದು ಬ್ಲಾಕ್ ಬಸ್ಟರ್ ಚಿತ್ರ ಬರ್ತಾ ಇದೆ,Non-depressive
@Syed Akbar even KGF had songs,Non-depressive
Different aagide song... n,Non-depressive
Nam amma helidaare rakshit shetty dual role erodu anta....Nodana!,Non-depressive
Idu charitrae srushtiso Cinemannae🤘,Non-depressive
Ulti music ajanish sir,Non-depressive
Bossu niv greatu,Non-depressive
Chindi Song guru,Non-depressive
Hands UP​... ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ... #ASN waiting for you,Non-depressive
ವಿಜಯ್ ಪ್ರಕಾಶ್ ಸರ್ Voice,Non-depressive
Unique tune.. Ade thamte,Non-depressive
Feels like Rango but its great,Non-depressive
ಅವನ ಲೆವಲೇ ಬೇರೇ,Non-depressive
Mp3  osm bro,Non-depressive
ಕನ್ನಡ ಚಿತ್ರರಂಗವು ಬೇರೆ ಚಿತ್ರರಂಗ ಕಿಂತ ಕಡಿಮೆ ಇಲ್ಲ ಎಂಬುವುದನ್ನು       ಅವನೇ... ಸಾಬೀತು ಪಡಿಸುತ್ತಾನೆ.,Non-depressive
.evrytime u watch u will get different feelings dat s da power f asn,Non-depressive
ಹಾಡು ಯಾರಿಗೆ ಇಷ್ಟ ಆಯ್ತು Handsup ‍,Non-depressive
Shetre song soooooper,Non-depressive
Namma Huduga super agi madavnne super darlings,Non-depressive
ನಿಜವಾಗಿಯೂ ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ.. ಹ್ಯಾಟ್ಸ್ ಆಫ್ ನಾರಾಯಣ,Non-depressive
Superb music,Non-depressive
Hindi song yalli,Non-depressive
est movie li ede tara ede  same scenes.,Non-depressive
One time ge songe artha agolla. . Pakka bt kelbeku ennond sari ansatte. . .,Non-depressive
Kelta kelta finally idu kick kodtu. excellent,Non-depressive
Odeya  avane srimannarayana nRakshit shetty =likenDarshan = dislikenJai DBoobs dagarshan,Non-depressive
ಅಭಿನಯಚಕ್ರವರ್ತಿ ಕಿಚ್ಚಾ ಸುದೀಪಣ್ಣ ಫ್ಯಾನ್ಸ್  ಸಪೋಟ್ ಇನ್ ಅವನೇ ಶ್ರೀ ಮನ್ನಾರಾಯಣ ಮೂವಿ,Non-depressive
ಡಿ ಬಾಸ್ ಅಭಿಮಾನಿ nಸೂಪರ್ ಅಣ್ಣ,Non-depressive
ಈ ಸಿನಿಮಾ ಹೊಸ ಚರಿತ್ರೆ  ಬರೆಯುತ್ತೆ  ಅನ್ನೋರು ಲೈಕ್ ಕೊಡಿ,Non-depressive
@Chaitanya P ? Haagandre yenu? Nam hero yellakade gelbekalwa?..,Non-depressive
@Mithun KUDLA Kannadadalli nodi... Kannada version views jaasti maadi...,Non-depressive
Ninyavaga hindi li nodidiyappa?? Swalpa link share madu??,Non-depressive
En guru song idu awesome steps are just amazing,Non-depressive
2.07 reminds I'm villain song,Non-depressive
ನೀ ಬೆಳಿಬೇಕು ರಸ್ಮಿಕ ನಿನ್ನ ನೋಡಿ ಉರ್ಕೋಬೇಕು,Non-depressive
@chetan kumarab nan yavagloo compare maddhe...,Non-depressive
I love gojjekesari Sule gayash,Non-depressive
Bucket fans like here,Non-depressive
Instagram ali share madi avlna tag madi e math helu bro,Non-depressive
Super song guru,Non-depressive
ಮಗ ನಿನ್ ಪ್ರಾಸಬದ್ಧ ನಿರೂಪಣೆ ಗೆ ಫಿದಾ ಆಗೋದೇ new subscribe ಮಗ ಸುಪರ್ಬ್,Non-depressive
Adre niv suprb bro,Non-depressive
Nan tik tok account ne delete madi uninstall madidhini bro..,Non-depressive
Yan helidiya guru,Non-depressive
Niv correct agi helidri......Tiktok India dalli ban aglebeku,Non-depressive
Nan uninstall madhe,Non-depressive
Looo bolee makla tiktokersnSule Galla India du economy jasthe madeee adree nkn china du madtheraaa nBole makla Nim na hang madbeku n Tiktokers nChina du spoons ninunBole maklla Sule mundee galan,Non-depressive
ಗುರು ನಿನ್ ಮೊದಲು ಪಬ್ಜಿ ಡಿಲೀಟ್ ಮಾಡು ಆಮೇಲೆ ಬೇರೆಯವರಿಗೆ ಹೇಳು.,Non-depressive
ಅಯ್ಯೇೂ ಅಲ್ಲು ಮಾಡ್ತಾರೆ tic toc  ನ,Non-depressive
Allige Ella beda just ondhu rally attend madli,Non-depressive
Haage madidre nam India dalli ketta kasa eralla anna,Non-depressive
Tiktok uninstall madodakku modlu ee changlu nan maklanna modlu desha dinda delete madbeku Guru,Non-depressive
Super  bro,Non-depressive
ಯಾರೋ ಚೀನಾ ತು×× ಹುಟ್ಟಿರೋ ಮಕ್ಳು ೬ ದೀಸ್ ಲೈಕ್ ಮಾಡಿದಾರೆ,Non-depressive
Tik tak best app,Non-depressive
Yake avru uninstall madak hinde munde  nodtidare  andre.   Avrige  amount bartide  ansutte tiktok enda,Non-depressive
Tik tok ban maadi. Ellari India app mitron app use maadi. Adhu same tik tok tharane idhe,Non-depressive
Desha modlu pls ban agbeku tik tok,Non-depressive
Super video bro,Non-depressive
NKN tiktok ban agbeku aste,Non-depressive
ಕಕ್ಕ ಮಾಡ್ಕೊಳ್ಳೋಕೆ ಬಂದ್ ಬಿಟ್ಟಿದ್ದಿಯ  ಇಷ್ಟೆಲ್ಲ ಹೇಳಿಕೂಡ chinaದು use ಮಾಡಲ್ಲ ನಾನ್ ಹೇಳಿರೋದು apps ಬಗ್ಗೆ ಕಣೋ products ಬಗ್ಗೆ ಅಲ್ಲ...ಮಾಡಿರೋ ಕಕ್ಕನ ತೊಳ್ಕೊಂಡು ಮನೆಗೆ ಹೋಗು,Non-depressive
@Creative Kannadiga  le gubald atte Alla magalaganda andangaitu,Non-depressive
Well said bro well content,Non-depressive
Genuine information nimdhu,Non-depressive
Enna e sulegalege troll madu guru,Non-depressive
China para mat adoru china ke kalsbek bolimaklu,Non-depressive
Anna nim e vedio nodinu mathe chaina apps use madidre...nijakku avru maryade  swabhiman ildoru bharatha dalli irbardu ....antavrnella nimhange maryade thegibeku.....,Non-depressive
Boycott tik tok,Non-depressive
Bro NIV helladu nija,Non-depressive
Olle msg bro..... Sakath agi helidira.....,Non-depressive
Say say say sayta,Non-depressive
Nija heliddiya guru.nEvr mane yaradru bordernalli sattidre gottagodu.,Non-depressive
Thankz brother  ಅವಳು ಏನಾದ್ರು ತಪ್ಪು ಮಾಡಿದ್ಲು ಅಂದಾಗ ಬಯ ಪಡಿಸೋಣ ಸುಮ್ ಸುಮ್ನೆ ಬೇಡ ಅಲ್ವಾ,Non-depressive
@Creative Kannadiga haa bro...nange seetara ista ...avl videos roast maadbedi plzzz,Non-depressive
En helde guru..... Super agi helde....... #RIP Tiktok,Non-depressive
Guru namaskara ennu chennagi tale dhengu.sonu Gowda bin*** Gowda evarge ennu tale li brain Ella anusutte,Non-depressive
Madona bro kanditha yarannau bidodu beda..,Non-depressive
ಬಾರ್ಡರ್ ನಲ್ಲಿಚೀನಾ ಚಕ್ಕಗಳ ಆಟ ಟಿಕ್ ಟಾಕ್ ನಲ್ಲಿ  ಟ್ಯಾಲೆಂಟ್ ಇಲ್ಲದವರು ಕೊಡ್ತಾ ಇದಾರೆ ಕಾಟ ಟೋಟಲ್ ಆಗಿ ಟಿಕ್ ಟಾಕ್ ನನ್ ಶಾ[],Non-depressive
TikTok nan shata,Non-depressive
Tiktak uninstal ಮಾಡಿದರೆ ಈ ತುಕಾಲಿ,Non-depressive
Suuuuuuuuuuuuuuprb bro waiting next video bro,Non-depressive
Nice bro ... Nanu ella China apps delete madidini,Non-depressive
ಸಾರ್ ನಿಮ್ ತಂದೆಯವರ ಅಭಿನಯ ನೋಡ್ತಾ ಇದ್ರೆ ಏನೊ ಹಳೇದೆಲ್ಲಾ ನೆನಪಿಗೆ ಬಂದು ಅಳು ಬರುತ್ತೆ.. ಆ ರೀತಿ ಮನಸ್ಸನ್ನೆ ಕರಗಿಸೊ ಕಲೆ ಅವರಲ್ಲಿತ್ತು. ಅಂತಹವರ ಮಗನಾಗಿ ಹುಟ್ಟಿದ್ದು ನಿಮ್ಮ ಪೂರ್ವ ಜನ್ಮದ ಪುಣ್ಯ ಅಂದ್ರು ತಪ್ಪಾಗುತ್ತೆ.. ಒಳ್ಳೇದಾಗ್ಲಿ ಸರ್.. ಎಲ್ರೂ ಸಾಯೋದೆ.. ಅಲ್ಲಿವರೆಗೂ ಖುಷಿಯಾಗಿರ್ಬೇಕು ಅಷ್ಟೇ..! ದೇವ್ರ್ ಒಳ್ಳೆದ್ ಮಾಡ್ಲಿ ನಿಮ್ಗೆ,Non-depressive
ಕಾಯಕವೇ ಕೈಲಾಸ ಎಂಬ ತತ್ವವನ್ನು ಪಾಲಿಸುತ್ತಿರುವ ಕಲಿಯುಗದ ಮನುಷ್ಯ ಮತ್ತು sir ನಾನು ನಿಮ್ಮ ತಂದೆ k s ಅಶ್ವತ್ಥ್ ಸರ್ ಅವರ ಅಭಿಮಾನಿ,Non-depressive
ಗೆದ್ದೇ ಗೆಲ್ಲುವೆ ಒಂದು ದಿನ ಗೆಲ್ಲಲೇ ಬೇಕು ನಿಮ್ಮ ಒಳ್ಳೆಯ ತನ,Non-depressive
ಸರ್ ಅದು ಗೆದ್ದೇ,Non-depressive
WhatsApp Mumbai Bazar group,Non-depressive
ನನ್ನ ಕಣ್ಣಂಚ್ಚಲಿ ನೀರು ಬಂತು..Sir ur great,Non-depressive
ಸರ್ ನಿಮ್ಮ ಪಾದಗಳಿಗೆ ನಮಸ್ಕಾರಗಳು,Non-depressive
Sar bedi duty madali taraget Miss agote.....?,Non-depressive
Sar good Ur so good,Non-depressive
Sir nimma pH no kodi sir trip eruvaga nimma cab joteyali hogtivi nimmaantvaru chanagierabeku n yela snhytru adstu evar cab book madi  ethara madidre  swalppa helf agbwdu friend s gn,Non-depressive
jevanada sathya harithiruva jnani,Non-depressive
Plz sir u r great,Non-depressive
Maadhari manushya,Non-depressive
ನಯವಾದ  ಮಾತುಗಳು  ನೀವು ಚೇನ್ನಾಗಿ nಇರಬೇಕು ಸಾರ್,Non-depressive
I like feel better #person only you sir,Non-depressive
ಸೂಪರ್ ಸೋಮಣ್ಣ ಮಾಚಿಮಾಡ  ಇಂತಹ ಒಳ್ಳೆಯ ಕೆಲಸ ಇನ್ನೂ ಮುಂದುವರಿಯಲಿ  ಶಂಕರ್ ಸರ್ ನಿಮ್ಮ ನೇರವಾದ ಮತ್ತು ವಾಸ್ತವವಾದ ಮಾತಿಗೆ,Non-depressive
Somegowda Somanna Thank you,Non-depressive
Dignity of labour... ಭಾರತದಲ್ಲಿ ಇಲ್ಲ... ಅದನ್ನು ಭಾರತೀಯರು ಬೆಳೆಸಿಕೊಳ್ಳಬೇಕು,Non-depressive
U r great sir,Non-depressive
ರೀ ನಿಮ್ಮ ತಂದೆಯನ್ನು ನೆನೆದು ನೀವು ಮೊಸಳೆ ಕಣ್ಣೀರು ಹಾಕುತ್ತೀರಾ,Non-depressive
Thu yar guru karma ithara video gu dislike madtare ...,Non-depressive
God bless u Sir...,Non-depressive
Sachien  karnatakada cinemadalli adbuta nata ivara tande nanu bala ista pado vekti abarigondu nanna abhinandane,Non-depressive
I love you sir,Non-depressive
ಬೇಡ ನೀವು ಒಳ್ಳೆಯ ಮನುಷ್ಯ,Non-depressive
ಕಂಚಿನ ಕಂಠದಲ್ಲಿ ಮೂಡಿ ಬಂದ ತೊಗರಿತಿಪ್ಪ ಹಳೇ ನೆನಪು ತಾಜಾ ಮಾಡಿತು,Non-depressive
Super drama,Non-depressive
ನಾನು ಸಣ್ಣಾವಿದ್ಧಾಗ ನಮ್ಮ ಅಜ್ಜ,Non-depressive
ಎರಡನೆ ಬಾಗ ಅಪ್ಲೋಡ್ ಮಾಡಿ,Non-depressive
Ati sundarvada hasya chataki,Non-depressive
Super sir.ನಾವು ಚಿಕ್ಕವರಿದ್ದಾಗ ನಮ್ಮ ಕುಟುಂಬದವರು ಎಲ್ಲರೂ ಸೇರಿ ಕೇಳುತ್ತಿದ್ದೆವು.ನಮ್ಮ ಅಪ್ಪನ ಅಚ್ಚುಮೆಚ್ಚಿನ ಹಾಸ್ಯ ಕಾರ್ಯಕ್ರಮ ಇದು,Non-depressive
Togir tippa sotre super,Non-depressive
ತೂಗರಿ ತಿಪ್ಪ ಉತ್ತರ ಕರ್ನಾಟಕ ಜಾನಪದ ಹಾಸ್ಯಮಯವಾದ ಕಥೆ ತುಂಬಾ ಅದ್ಬುತವಾದದ್ದು,Non-depressive
ತುಂಬಾ  ಸಂತೋಷ ಆಯಿತು  ಸರ್  25 ವರ್ಷದ  ಹಿಂದೆ  ತೊಗರಿ ತಿಪ್ಪನ ಕತೆ  ಕೇಳಿದ್ದು  ನೆನಪಾಯಿತು,Non-depressive
Manu baligar avaru gadag jille shirahatti taluk Shigli gramadavaru. Nanu ade gramadavanu.,Non-depressive
ಗುರುಗುಳ. ನಾನು ಚಿಕ್ಕವನು ಇದ್ದಾಗ ಟೇಪ ರಿಕಾರ್ಡರ್ ನ್ಯಾಗ ಕೇಳಿದ್ದೇ ಮತ್ತೆ ಇವಾಗ ಕೇಳಿ ಬಾಹಳ ಖುಷಿಯಾತು... ರೀ..,Non-depressive
ತೊಗರಿ ತಿಪ್ಪ  ಕಥೆ ತುಂಬಾ ಚನ್ನಾಗಿದೆ ಮತ್ತು ತುಂಬಾ ಹಾಸ್ಯಾಸ್ಪದವಾಗಿದೆ.,Non-depressive
Super cool nice,Non-depressive
shambu baligar sir superrrrrrrr,Non-depressive
ಸುಪರ್ ತೊಗರಿ ತಿಫ ಲಾಚನಕೇರಿ,Non-depressive
