Text,Label
Chalu ati nataka,Neutral
@live vijju 2.0,Neutral
Prajakeeya barle beku,Neutral
Hiii......Amar Prasad avre,Neutral
Yes bro ...,Neutral
Like Thalapathy Vijay Fans,Neutral
Kiccha Sudeep sir Fans Like Here,Neutral
ABHINAYA CHAKRAVARTHI KICCHA SUDEEP FANS Like HERE,Neutral
@Chandra kanth naa siggappu manithan,Neutral
Yenta mat andi yappa,Neutral
@SANGMESH NADVINMANI y bro,Neutral
Rocking star Yash fans like here,Neutral
jAi D Bo'ss,Neutral
@Venki Udv but story line seems different.,Neutral
Bgm is good,Neutral
Jai d boss,Neutral
Prajwal devraj,Neutral
Prajwal devaraj,Neutral
One more lucia movie,Neutral
E film adru chenag odli,Neutral
Jai dboss,Neutral
Jai D Boss,Neutral
Jai D Boss,Neutral
Hata best D Boss fans,Neutral
Jai d boss,Neutral
jai d boss,Neutral
Please support prajakiya,Neutral
Next scene saanvi,Neutral
Ajneesh Lokanath,Neutral
@Harisha BE,Neutral
@Mithun KUDLA uppad,Neutral
ನಂಗ್ ಅನ್ಸುತ್ತೆ... ಶೆಟ್ರುದು ಡಬಲ್ ರೋಲ್ ನಲ್ಲಿ ಇದರೆ ಅಂತ...,Neutral
@Hithu aradhya where??,Neutral
Hidden details in  trailer of Avane Srimanarayana....n,Neutral
Yes yes yes🤟,Neutral
Yes bro avaga song ajneesh sir voice alli ittu,Neutral
dilip kumar nanu kuda bro,Neutral
ಎನ್ making ಗುರು,Neutral
It's like Good bad weird,Neutral
Super amazing if u like rakshith shetty like,Neutral
ಅಪ್ಪು ಅಭಿಮಾನಿಗಳು ಲೈಕ್.. ಮಾಡ್ರೋ 🤗,Neutral
@Dr Vishnu Dada- Appu,Neutral
ಕನ್ನಡಿಗ ಕಲಾರಸಿಕ nAvane Srimannarayana Trailer-BGM n          Re-Createdn,Neutral
Who else remembered rango???,Neutral
@Lemon & are you from odissa?,Neutral
@manz game yes!,Neutral
anup kulkarni... True,Neutral
FOCUS KARNATAKA howdhu 🤪,Neutral
@Manju Sonu  ಅಭಿನಂದನೆ,Neutral
@Kiran R  ಸಿನಿಮಾ  ನೋಡಿ promotion ಮಾಡಿ,Neutral
Ajaneesh loknath love u man,Neutral
Hindi version yelli,Neutral
B Ajaneesh Lokanath BGM Stun Bro..,Neutral
@Nanjunda Rao,Neutral
Tereya abhinayada indide jeevanada pathra,Neutral
ವಿಜಯ್ ಮಲ್ಯ ಅವರೇ,Neutral
Le hudugira tik tok bidi banni lagori aduma horagde social distance nalli lagori ata tik tok ge tata only for tik tok girls ________,Neutral
My dream IPS,Neutral
Nanu 2 sala nodidini,Neutral
2020  new year special viewers like here,Neutral
Any Hubli Hudga Here,Neutral
Give me ur mail address,Neutral
Yav thappu illa,Neutral
Hanna neve super,Neutral
Nim uru yavdu,Neutral
Hoooo Tik tok ban,Neutral
Yaw game guru edhu,Neutral
Super roast but e pubg vedios yake sink madi roast madtira. Change madi,Neutral
@jeevan gowda ಧನ್ಯವಾದ.,Neutral
ಈಗ ಎಲ್ಲಾ ಮಕ್ಕಳಿಗೂ ಎಗ್ಜಾಮ್ ಟೆನ್ಶನ್ ಎಸ್ಎಸ್ಎಲ್ಸಿ ಪಿಯುಸಿ ಮುನ್ನಾದಿನ ಅವರ ಮನೆಗಳನ್ನು ಸ್ವಚ್ಛ ಮಾಡಿಕೊಳ್ಳುವುದು ಬಹಳ ಇದೆ,Neutral
nim manigu bandidna.......?,Neutral
Yar yaru ashwattama badukidanendu nambutero Elli ondu like madi,Neutral
Is it omg,Neutral
jai sri ram,Neutral
Nam oorigu  bandidda. Nanu chicken biryani tinsi  kalsde,Neutral
Nija na 🤔🤔🤔,Neutral
Nammuralli bandidda nane One-up coffee bread kottu kalsde.....,Neutral
pakka prufff kodi,Neutral
Anna aswathama ge kannada barutta,Neutral
Vaidyo narayano Hari,Neutral
ಮಹಾಭಾರತದ ಕಾಲದ ಭಾಷೆ ಯಾವುದಾಗಿತು,Neutral
Sanskrit language bro....,Neutral
ಅಶ್ವತ್ಥಮ್ ನಿಗೆ  ಎಷ್ಟು ಭಾಷೆ ಬರುತ್ತವೆ ಅಥವಾ ಯಾವ ಭಾಷೆ ಬರುತ್ತೆ?,Neutral
Nijana edhu,Neutral
Ega ha ashvathama ellidhane,Neutral
And Narayan swamy yaru yava uru,Neutral
Is it true,Neutral
Avana Basha Yevadu,Neutral
ನನ್ನ ಮನೆಗೆ ಬಂದಿದ್ದ full party ಮಾಡಿದ್ವಿ ಇದನ್ನು update ಮಾಡಿ brother,Neutral
Nanu nodhidhini uttar Pradesh forest,Neutral
Nange ondu doubt ? mahabharatha nijavagi nadedidya ?? Or ಕಥೇನ??,Neutral
Nim mane ge banadhu ellva ..,Neutral
Avnu bandiddre avana video akki,Neutral
Sathya na guru??,Neutral
Nayanappa's book ??,Neutral
havdhu Nama manegu bandhidha .asshvathama,Neutral
@K. LATHEESH KUMAR Kodical ಯಾಕ್ ಅಣ್ಣ,Neutral
Anna adu real story,Neutral
@Entertainment Gaming okkk,Neutral
@Entertainment Gaming ನಿಮ್ಮ ನಂಬಿಕೆಗಳು,Neutral
@Entertainment Gaming ohhh sari guru nambthine,Neutral
Nanna ekkada ನನ್ನ ಎಕ್ಕಡ,Neutral
@KGF Adda boss,Neutral
@Mad Titan 8iokkiyhopbrfnllj,Neutral
@Mad Titan Zoom ultra modem,Neutral
ಉಡುಪಿ ಜನತೆ ಒಂದು ಲೈಕ್ ಮಾಡಿ,Neutral
No..chandan rap song,Neutral
@sumit patil KGF,Neutral
Oh baby once again also yaar,Neutral
Now karabu is most liked song,Neutral
No.1 song ri,Neutral
Hands up for Vijay sir,Neutral
Same here too..Hyderabadi Kannadiga,Neutral
@kiran cg avaru Hyderabad Alli irodu anta heliddu.hyderabad Karnataka region anta helilla,Neutral
Kannada  s,Neutral
LA TV all Yb comedy,Neutral
U-turn is telugu or tamil movie na..?,Neutral
U missed duniyaa movie,Neutral
Signature step,Neutral
@citizen408 ok bro,Neutral
@Ranganath S yes,Neutral
@abhi k patil yes.... ASN,Neutral
Ravi Kumar Naidu Ravi Naidu hu,Neutral
Telugu version upload madurri,Neutral
@KICCHA DHF yes 2,Neutral
@KICCHA DHF n,Neutral
ಸೆಕ್ಸ್ ಸೆಕ್ಸ್ ಸೆಕ್ಸ್ ವೀಡಿಯೋಸ್,Neutral
@Pooja Gupta true,Neutral
My name is re nu ka hai jo mujhe pasand nahi aayi,Neutral
Dubbing madidare song agodilaa 100 million,Neutral
@Yashas Cp pakka,Neutral
Super songs from,Neutral
14 million views,Neutral
@White Angel jhah,Neutral
@manju c hha,Neutral
D boss fanzzz in Sakaleshpur,Neutral
Rock song rs boss,Neutral
Please provide more kannada,Neutral
idu charitre srushtiso AVATAARA,Neutral
Keli kadiruva bandhavarenBhuviyalli avana aritavarenYarilla bidi,Neutral
My  song,Neutral
Super  songs,Neutral
Mini shankar nag,Neutral
ಕೆಲಸ ಬೇಕಾnCall to 8546903696,Neutral
@Kartik GONEPPANAVAR Kartik GONEPPANAVAR fttc,Neutral
Avane sriman narayana,Neutral
Ya u true,Neutral
@punter 18 pakka,Neutral
Games games cover,Neutral
After #marakkar trailer,Neutral
Vijay prakash sir,Neutral
Movie release agli,Neutral
Suraj Suraj suuuuper brother,Neutral
100 days pakka annoru like madi,Neutral
ಗಜಿ  ಆಶು,Neutral
Super song R S fans,Neutral
Film nodidmele ee song ge addict aadavaru like maadinYalllrigu thanks for 1000 likes,Neutral
1000 ne like nandhe brother,Neutral
@Manjunath mtr tq bro,Neutral
Hands up yav pada pa,Neutral
@Kiran Kumar Halijol yes pa.. observe madlilla,Neutral
Matte Hands up enu?,Neutral
Agreed virat kohli looks,Neutral
Rashmika missed him!,Neutral
Music sup company,Neutral
Hand's up,Neutral
Rs fance like here,Neutral
karthick s I said dislikers,Neutral
Vishwajeet chauhan ok da cool,Neutral
K.s  .karthik  yash  fernd  nanbarn9916102619  devaraj,Neutral
days fixed,Neutral
Rakshit . Rishab,Neutral
super dancenAnd alsonJai Vijaya prakesh,Neutral
Send Hindi Vedio song link bro,Neutral
Kesari prasad Jois b f by,Neutral
APPU Fan,Neutral
From ಯಶ್ fans,Neutral
This comment deserves more likes,Neutral
Yes bro,Neutral
@basavana gouda what,Neutral
Who is after Howdu Huliya,Neutral
Looks like dboss dancing.... ..from dboss fan...,Neutral
kfi is not for single person,Neutral
I hope salmaan vai didn't watch it,Neutral
Culprit @ 3,Neutral
ಹೌದು ಹುಲಿಯ,Neutral
ONDU LIKES ELLA,Neutral
Bossu Bgm dance,Neutral
Vishnu Dada fans like madi,Neutral
@Mithun KUDLA andh Dani!,Neutral
Hang aytu,Neutral
Views got struck,Neutral
Hands up,Neutral
Rajesha C N,Neutral
@abhi k patil,Neutral
Yak late guru,Neutral
@Megharaj 1,Neutral
@prithvi nayak jai Roberrt,Neutral
mohan R gowda v,Neutral
manoj idu charetre,Neutral
@Shrthi Shrthi huiuu,Neutral
ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ,Neutral
Eee song naa eeega nodthiroru like maadi,Neutral
E film yar yar nodiddera 🤘 like madi,Neutral
Rakshit Shetty,Neutral
Narayana. Character. Yariga  istha. Illi. Like. Madi,Neutral
Anyone after 10m like please,Neutral
Keli kadiruva bandhavarennBhuviyalli avana aritavarennYarilla bidi,Neutral
Daily  nodoru like madi,Neutral
ಈ ಚಲನಚಿತ್ರವನ್ನು ನೋಡಿದ ನಂತರ,Neutral
4 times per day,Neutral
@V B Ade,Neutral
Shashanka AS  ok,Neutral
Lingaraju  m,Neutral
Yudda maadabeku hogabaradu katukara(RASMIKA) nmunde BHAGAVTHGEETHE,Neutral
ಈ ಕತೆಯಲ್ಲಿ ಅವನನ್ನ ಹುಡುಕತಾ ಇದಿಯಾ nಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ( ಕಳುವಾದ ಲೂಟಿ)nಅವ್ನು ಯಾರಿಗೂ  ಸಿಗಲ್ಲ nಕೊನೆಗೆ ಎಲ್ಲದಕ್ಕೂ ಅವನೆ ದೊರೆ..(ಶ್ರೀ ಮನ್ನಾರಾಯಣ)nಅನ್ನೋರು ಲೈಕ್ ಮಾಡಿ,Neutral
Super Junior narayana,Neutral
Super  song. Like  is sing,Neutral
Who like rakshit Shety hit like,Neutral
ಇದು ಚರಿತ್ರೆ ಸ್ರಷ್ಠಿಸೋ ಅವತಾರ,Neutral
Hands up like madi,Neutral
@Aiswarya Soundarya hi,Neutral
@Aiswarya Soundarya hi mem..uta ayta mem....gn,Neutral
@RADHA RADHA gn mem,Neutral
@Aiswarya Soundarya HI mem vge,Neutral
Super sir 🤣,Neutral
Game name heli,Neutral
Bindu medam miss youuuuuu,Neutral
Yav game guru edu,Neutral
Marethidhru iga merili,Neutral
Super kantha,Neutral
Bro yav ooru nivu,Neutral
Hi bro yav urruuuuuuu ninduuuu Kollegala na,Neutral
Henu guru songs,Neutral
Pubg kooda ban agbeku guru..,Neutral
Bro hubli Mandi voice nallu madi chennagiruthe,Neutral
I waiting bro,Neutral
Anna yavuranna nindu...chamarajnagarana...,Neutral
Super bro nimdu chamrajnagar side navra,Neutral
Le tiktok hudugira yella pubg banni  AWM M4 use madodu hege anta helkodtini,Neutral
ಬಿಟ್ಟಸ್ಥಳ SA _a,Neutral
ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ ASN,Neutral
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸಿದ ಸಾಂಗ,Neutral
ಬಾರಿ ಸಿಂಪಲ್ ಹಾಡು... ಹಾಗೆ ಕೇಳ್ತಾನೆ ಇರಬೇಕು ಅನ್ನೋರು ಲೈಕ ಮಾಡಿ....,Neutral
IAM Andhra telugu Kannada super Jai Karnataka Jai kannada peoples emi movies raa Babu kannada industry  great Hollywood directors laga film teestaru  selute my brothers ex om film,Neutral
@Vinnu Kiran5320 oknAnta,Neutral
@STONERॐ VEDAS hello,Neutral
Super guru snLlnLlnnL,Neutral
ಉದಯ್ ಪವರ್ 0iijujuuiuu7jhu8,Neutral
K. BOOS.,Neutral
Super ulti song,Neutral
Step ge fans agidivi annoru give like,Neutral
@CHNADU Ganeshakar xxx,Neutral
@Hanumanthappa H S q1*50,Neutral
Vote for kuri prathap,Neutral
Shankar Nag Nenapugalu,Neutral
Soon may be next week,Neutral
n 0,Neutral
Nice steps like chirnjevi,Neutral
Sup song    HANDS UP  ASN,Neutral
Buety.. Guru..,Neutral
Pakk film sound madee  madutte annoruu like madii..,Neutral
Namm department nalli clark kaali adaaw yaradru candidates edry hyli n9901919091 WhatsApp msg maadriii,Neutral
R.N. Laxmi Mahadevl,Neutral
Ramesh Snakannanavar wey,Neutral
Ramesh Snakannanavar nLAR,Neutral
Dayanand 123 ಕಮಕಲಲ,Neutral
Gangadhar Adi nuchnnamallaya,Neutral
Nijavaglu Satya sir,Neutral
@Samuel Sam,Neutral
@Prasad Hegde super joke,Neutral
@Prasad Hegde Elli dull ide,Neutral
@Anil A Sir Making,Neutral
Vijaya prakash voice,Neutral
@dollegowda m hlo bro,Neutral
@Just Fun RS,Neutral
@vinay shivamogga 1000% Right,Neutral
@vinay shivamogga **uter,Neutral
ರಶ್ಮಿಕಾ ಮಂದಣ್ಣಳಿಗೆ ದೆಂ,Neutral
KGF 2   commentnASN      Like,Neutral
Full kdk,Neutral
Idu pakka sulllu,Neutral
ASN,Neutral
Ee music director d Boss Robert movige irli enuvru like mdidri,Neutral
ಎರಡೂ ಮಿಲಿಯನ್ ಆದಮೇಲೆ ಯಾರ್ಯಾರು ನೋಡ್ತಾ ಇದೀರ ಲೈಕ್ ಮಾಡಿ,Neutral
Only guru randhawa,Neutral
Song like kotigabba 2 track,Neutral
Nine sriman narayana,Neutral
Hands up e songige,Neutral
Film yavaga release?,Neutral
Hand's up,Neutral
Trending ...... Video.....Asn,Neutral
@vyv v even Producer for KP,Neutral
Yes i have join... it‍,Neutral
Yes I'm also,Neutral
Yes sir....I too join,Neutral
I too  join,Neutral
Naanu kooda join aagthini,Neutral
@Thippesh S sikkilla bro,Neutral
Nange aaki kastadalli idhene,Neutral
Howdu GurunAdre climax papa,Neutral
He is an tulu film actor tulunad Prince daring Star pruthvi..,Neutral
ದಿಯಾ ನೀವು ಸೋಷಿಯಲ್ ಮೀಡಿಯಾ ಅಲ್ಲಿ ಕಾಣ್ತಿಲ್ಲ.nದಯವಿಟ್ಟು ಪ್ರತಿಕ್ರಿಯಿಸಿ,Neutral
Amazon Prime li sigtide,Neutral
...so am I,Neutral
I love to learn Kannada languagenI love to speak in KannadanBecause I'm from KarnatakanKunda nagree Karnataka,Neutral
Difirent music & lirics,Neutral
@Girija Ram ಹೌದು..,Neutral
Hands up        $$,Neutral
Vijay Prakash,Neutral
Super guru shivumagod@gmail.com,Neutral
Adhunika Shankar nag,Neutral
ವಿ ಪಿ ಸರ್...,Neutral
Rakshit shetty Future superstar annoru Like madi,Neutral
Audience are customers,Neutral
@Asha Asha good be happy..,Neutral
@Subhash Kamble tq,Neutral
@Asha Asha wc,Neutral
Mee too sir please do consider,Neutral
kiran kumar same here,Neutral
Dub it to Malayalam,Neutral
Randhawa movie 10 rating ide,Neutral
@Pandiya Shri idre contact madi,Neutral
Manoj Kadakal same here,Neutral
ಏನು ಅಂತ ಗೊತ್ತಿಲ್ಲ,Neutral
@HITMAN gaming crt,Neutral
Yes tats y salman Khan,Neutral
@Sowjanya M.Y ha...sister,Neutral
@Chaitanya P hwdu,Neutral
Onde baari hattu cinema bandre,Neutral
Pmt andre yavdu?,Neutral
@Shashidhar A 10000% sathyavada maathu,Neutral
Kelsa made dudedu duddu tandu kode,Neutral
Rajesh Rao yeap bro,Neutral
@Nikistark x it's Kannada buddy,Neutral
@Nikistark x,Neutral
I hv one doubt gay gu ivarigu en difference heli,Neutral
ನಮ್ಮ ಬಾಸ್ ವಿಷ್ಣುವರ್ಧನ್ ಅವರಿಗೆ ಒಂದು ದಿನ ಪರಸ್ಥಿತಿ ಬಂದಿತ್ತು ಅವರ ಚಿತ್ರಗಳ ಸತತವಾಗಿ ಸೋಲುನ್ನು ಕಂಡವು ಮನೆಯಲ್ಲಿ ಹೇಳಿದರಂತೆ ನನಗೆ ಡ್ರೈವಿಂಗ್ ಬರತ್ತೆ ನಾನು ಡ್ರೈವಿಂಗ್ ಬರತ್ತೆ ಡ್ರೈವಿಂರಾಗಿ ಸೇರುತ್ತೇನೆ ಅಂದರು,Neutral
ಅವರಪ್ಪ ದುಡ್ಡು ಕೂಡಿ ಹಾಕಿ ಹೋಗಬೇಕಾಗಿತ್ತು.,Neutral
Basavaraj Marennavar bangaradamanususya,Neutral
ತಿಪ್ಪ ತಿಪ್ಪ ತೊಗರಿ ತಿಪ್ಪ,Neutral
ಬಸವರಾಜ ಕೆಂಚರಡ್ಡಿ,Neutral
ಬಸವರಾಜ ಕೆಂಚರಡ್ಡಿ asaraj,Neutral
Tippa andra tippa Togari Tippa,Neutral
ಉತ್ತರ ಕರ್ನಾಟಕದ ಭಾಗದಲ್ಲಿ ನಡೆದ ನೈಜ ಘಟನೆ ಆಧಾರಿತ ಕಥಾ ಸಂಗ್ರಹ,Neutral
@s.g. mathapati ಡ,Neutral
Hiryaru manyaga heltidru,Neutral
Aata barutta? 27 kke  show madtini,Neutral
Kalki Avathara(superb song),Neutral
ರಶ್ಮಿಕ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಬೆಳವಣಿಗೆ ನೋಡಿ ?,Neutral
Idu charitre srushtiso avatara e line kelidmele tak anta nenpagodu vijay prakash sir annovru like madi,Neutral
Hands up for #ASN,Neutral
Love you darling,Neutral
All Celebrities HandsUp Challenge |Avane Srimannarayana Movie |HandsUp Song Kannadan,Neutral
Ee song Virat Kohli & Modi ji ge perfect match akkati🥰n#ASN Rakshit anna,Neutral
simple star fans adoru like madi,Neutral
ಹ್ಯಾಪಿ ನ್ಯೂ year ಇನ್ ಅಡ್ವಾನ್ಸ್ ಅಂಡ್ ಇಮ್ ವೈಟಿಂಗ್  ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಸರ್,Neutral
No doubt edu charitre srustiso  avatharane,Neutral
avAnE shriMAN NaRAyana..,Neutral
Rashmika vaapas baaro haagide,Neutral
@Nandini Gowda Genius,Neutral
tq kano,Neutral
@Abhigowda Abhigowda,Neutral
E movie pakka charitre shrustisuttade,Neutral
Like kiccha fans,Neutral
Sir lahari music navru karaoke uplode madtidare new song  nivu uplode madi  lyirical song ge karaoke add madi  uplode madi,Neutral
Idhu charithre shrushtiso haadu...,Neutral
@RADHA RADHA HI radha mem...uta ayta..sry month end wrk tumba jasti...free na,Neutral
Adarsh Sagar suppre,Neutral
Super song bro superrrrr......b,Neutral
ಈ ಹಾಡಿಗೆ ನನ್ನ ಕಡೆಯಿಂದ hands of,Neutral
I like u,Neutral
@Abhigowda Abhigowda birthday song,Neutral
Gali Matin Bazaru Sudi Saride Sumaru... Adu yen Andre...!nIDU CHARITRE SRUSTISO AVATARnVijay Prakash voice nice.,Neutral
ಮೆರೆಯಲಿ ಕನ್ನಡದ,Neutral
English movie RANGO dubb maadi ro movie,Neutral
ravi chandra ಸಂಗ ಸ,Neutral
Nivu madidu karekt,Neutral
Slow poison song annoru like madi,Neutral
Make it 100,Neutral
Yad Ustad Ali comedy,Neutral
Hands up,Neutral
10 ಮಿಲಿಯನ್ ವಿವ್ಸ್ ಆಗುತ್ತೆ ಅನ್ನೋರು ಲೈಕ್ ಮಾಡಿ,Neutral
Hands up !!!,Neutral
Loll pm llollpllllplllllllllpllpllplllllllllllllllllllllolllllnOlplnLol LMK ppllllllloll,Neutral
Hands up fans like here,Neutral
Praveen Rangu o,Neutral
@Bhavya S M   Duet,Neutral
@shambavi Sv hģfftt,Neutral
@Manju Iliger ..ķ   n2<90nLķìïhas qqàrt78.   'Ml07þ52,Neutral
Hi Chi ugh,Neutral
Looks very different,Neutral
@AJITH S SHETTY nanu karthik shetty manglurininda,Neutral
Dagar boobs ogo boddide,Neutral
@Praveen Kumar ನೀನಮ್ಮನ್ ಯಾಕೋ ಗಾಂಡು ತಿಕ್ ಊರಿನ,Neutral
Pwoli saanam my#$...,Neutral
FROM KING K-I-C-H-H-A -B-O-S-S BADSHAHA FANS ALL D BEST,Neutral
Jaanu R9 🤣,Neutral
*Pramod not Pamod,Neutral
Dboss fans  trailer superbb,Neutral
@raii rai paaapaa bro🤣,Neutral
Balepete badrushyana ()🤣🤣,Neutral
Super star Darshan fans ikada,Neutral
@Kavya V u wanna go there?,Neutral
@poojitha subbaiah Hai ennane ullira,Neutral
Yes 100% true,Neutral
gadag our city,Neutral
@RAM jnh MNR ss,Neutral
It looks like rangitharanga-2,Neutral
Tennis Krishna fans hit like,Neutral
dboss true fans like here,Neutral
Jai D BOSS,Neutral
Super I like it,Neutral
Movie sena ok,Neutral
D boss fans are like plzzz,Neutral
Jai d boss,Neutral
@Rajath Kunte okay.,Neutral
I like it I like it kantha.,Neutral
Thu thukali trailer,Neutral
Shettys>>>>Dboss+Raj kutumba+sarja family,Neutral
@kushal kumar,Neutral
GTA 5 BRO,Neutral
Description alli insta link akiddini nodi guruve,Neutral
Gta 5 bro,Neutral
Iii prends yaradru edira,Neutral
GTA 5 bro,Neutral
ನಿಮ್ಮ ಚಾನಲ್ ಗೆ subscribe ಆಗಿದಕ್ಕೆ ಕುಶಿ ಆಯಿತು,Neutral
ಖಂಡಿತ ಮಾಡೋಣ bro,Neutral
Ccccccn  Bbb,Neutral
Kgf 2,Neutral
Kiran MB it's swamake,Neutral
ಕೆಲಸ ಬೇಕಾnCall to 8546903696,Neutral
This year watch ondu shikariya kathe,Neutral
@Mr goodboy Swami,Neutral
@Naveen R Naan sigapu manithan,Neutral
Same syndrome namma maji cm gi itta??,Neutral
Hindi dubbed movie download link hd,Neutral
Trailer supernLast music like a Telugu movie raakshasudu,Neutral
Why is Voice still like teenage ?,Neutral
Love u   ajaneesh,Neutral
+Nabilal S ಕಗಬಜ,Neutral
Anjali Devi ಊಟ,Neutral
ningappa hutagannavar the best way is 4uíykhfjklbgkkñ,Neutral
sanjukuamar chatnale ಲಷಣ,Neutral
super bro bikat china,Neutral
Super super bro 🤣🤣,Neutral
@Shiva Prasad yes bro,Neutral
@sᴀɴᴅᴀʟᴡᴏᴏᴅ sᴛᴜᴅɪᴏ ᴍᴏᴠɪᴇs munde gottagutte,Neutral
Naveen Raj D Boss,Neutral
@kinu0505 guru avnu darshan fan alla yash fanu,Neutral
@10 R report madi avna,Neutral
@kinu0505 report him,Neutral
@9535684889 Chaithra enu sinchana gottaglilla,Neutral
@Nandi Parthasarathi sarcasm,Neutral
@Nandi Parthasarathi hahaha,Neutral
@Madan Kumar super,Neutral
@Nandi Parthasarathi,Neutral
@Madan Kumar Mister Modan kumor..... ascar yenu nobal price,Neutral
Nandini Parthasarathi d bass ge jai,Neutral
Currect agi helidri sir,Neutral
Sahi bola Bhai 🤣🤣🤣,Neutral
Superb  Bro..,Neutral
By no FBI do,Neutral
Xi XP Zurich,Neutral
@Manjunath mtr in,Neutral
Indian filmsnBefore ASNnafter ASN,Neutral
@Nandi Parthasarathi haa,Neutral
@Deekshit Chandra,Neutral
Udupi Inda Yarella bandiddiri?,Neutral
Howdu huliya,Neutral
@Ŕävîñđŕå_02_GøWđřú brother one point Nivu movie chennagi nodi BGM ULTI ide,Neutral
@Vishal Shetty ಯಾವನ್ ಗುರು ರವೀಂದ್ರ,Neutral
@Nandi Parthasarathi ಹ ನೀನು ಮುಂಡೆ ನ ಎಲ್ಲಾ ಮುಂಡೆಗಂಡಾ ನ ..?  I still confused,Neutral
@Nandi Parthasarathi ನಿ ಮುಂಡೆ,Neutral
@Nandi Parthasarathi ನಿ ಹಾದರಗಿತ್ತಿ,Neutral
@Nandi Parthasarathi ನೀನು ನಂಗ್ ಏನಾದ್ರು ಹುಟ್ಟಿದ್ಯ,Neutral
@Nandi Parthasarathi ಮಿಂಡ್ರಿ,Neutral
Jai Hind sir,Neutral
Good wareki sir 9845027639,Neutral
ಮೊದಲು ನೀನು ಧರ್ಮದ ಬಾಗೆ ನಿನಗೆಸತು ಗೊತ್ತು ಹೆಲ್ಲು,Neutral
video nodidare bhaya agutthe,Neutral
ನಮ್ಮನೆಗು ಬಂದಿದ್ದ ನಾನು ಅವನಿಗೆ ಹೇಳಿದೆ ನಿನ್ನ ಬಗ್ಗೆನೇ ಟಿವಿಯಲ್ಲಿ ತೋರಿಸುತ್ತಿದ್ದಾರೆ ಅಂದೆ ಅದಕ್ಕೆ ಅವನು ಹೇಳಿದ ಹೆಣ್ಣು ಕೋಡಬೇಕಂತ ಎಲ್ಲಾ ಕಡೆ ಹೋಡಕೋತ್ತಿದ್ದಾರೆ. ಅಂತ ಹೇಳಿದಾ,Neutral
Num mane ge bandidru,Neutral
Guru Pub G game.....,Neutral
JACK SPARROW R S,Neutral
@Aadharaamos  Well,Neutral
@Aadharaamos I've heard maadeva,Neutral
35M+ views,Neutral
after karaabu*,Neutral
L in in? Pkk I,Neutral
@Manoj Prince yenu illa bro,Neutral
ಇ ಎಡಿಟ್ ಹೇಗಿದೆn,Neutral
@Raja Vishnuvardhana Agreed,Neutral
Telugu lo super,Neutral
Most liked song in KFI.,Neutral
It is karabu.,Neutral
34 m v,Neutral
Oh Broi  Tqusm🤩,Neutral
Tkindidtuuihbjiygi KJ jMwuhMuyc,Neutral
full videos link iddare haaki...,Neutral
Yudda madabeku oda baradu katukaramunde bagavatgeete fire,Neutral
@AMEET M q,Neutral
@Rajesh0823 R all//p,Neutral
ಮೈಸೂರು .ಎಂ.ಪಿ qhqjrjsrlfktiskg,Neutral
Only Kannada no English,Neutral
ಕನ್ನಡ ಫಿಲ್ಮ್ ಹಿಸ್ಟರಿ ನಲ್ಲ್ಲಿ ಎರಡು ಕಾಲ ಘಟ್ಟ ಇರುತ್ತೆ,Neutral
Trailer tumba channagide,Neutral
Entha movie multi language barbeku,Neutral
Ee movieyinda dodda mattada success siguthhe Prajwal sirge.,Neutral
@Naveen R Naan sigapu manithan,Neutral
Same syndrome namma maji cm gi itta??,Neutral
ವಾಹ್!!! Trailer ಅದ್ಭುತವಾಗಿದೆ.n,Neutral
Super trailer praju Anna,Neutral
ಪ್ರಜ್ವಲ್ ದೇವರಾಜ್ sir is  back,Neutral
Trailer ತುಂಬಾನೇ ಚೆನ್ನಾಗಿದೆ,Neutral
Supper anna,Neutral
ನಮ್ಮ ಕನ್ನಡ ಹೀರೋಗಳ ಲೆವೆಲ್ change agide after kgf.,Neutral
E tara film ge ella kaitaididdu.... Welcooome..... Item song iro,Neutral
Bollywood range nali ide super song🤔,Neutral
Amazing  song gudluk to alla team ..super vp sir,Neutral
All the BEST SANDALWOODಒಡೆಯಾ ಡೀ ಬಾಸ್ ಫ್ಯಾನ್ಸ್,Neutral
Music superaagi kottidiya guru,Neutral
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ,Neutral
Nice music sir,Neutral
super  song,Neutral
FOCUS KARNATAKA howdhu 🤪,Neutral
ಜೈ ಭುವನೇಶ್ವರಿ 🤗,Neutral
ಜೈ ಕನ್ನಡ,Neutral
@Thilak Kumar  e ondu mathu    saku bro    Kannada   industry ge support,Neutral
@shivaraj shivu ನಾನು ದೊಡ್ಡಬಳ್ಳಾಪುರದ ಅಸಲಿ ಕನ್ನಡಿಗ,Neutral
@Manju Sonu  ಅಭಿನಂದನೆ,Neutral
@Kiran R  ಸಿನಿಮಾ  ನೋಡಿ promotion ಮಾಡಿ,Neutral
Superb song BGM super,Neutral
